transaction_id,account_id,beneficiary_id,merchant_id,device_id,ip_id,timestamp,amount,transaction_type,status,channel,scenario_id,scenario_type,ground_truth_label
TXN_CHAL_000182,ACC_000029,BEN_000023,,DEV_000054,IP_000036,2026-03-12T11:27:41,28000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000565,ACC_000183,BEN_000034,,DEV_000045,IP_000059,2026-03-12T11:50:11,35000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000011,ACC_000098,,MER_000005,DEV_000015,IP_000028,2026-03-12T11:50:45,18000.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000149,ACC_000121,,MER_000011,DEV_000014,IP_000034,2026-03-12T12:00:31,450.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000061,ACC_000018,,MER_000028,DEV_000059,IP_000069,2026-03-12T12:05:41,18000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000014,ACC_000042,,MER_000029,DEV_000015,IP_000028,2026-03-12T12:50:45,28000.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000235,ACC_000088,BEN_000010,,DEV_000050,IP_000011,2026-03-12T12:56:20,48500.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_C_LANDLORD_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000571,ACC_000200,BEN_000034,,DEV_000045,IP_000059,2026-03-12T13:27:11,49500.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000042,ACC_000133,BEN_000038,,DEV_000008,IP_000023,2026-03-12T13:30:01,49000.0,TRANSFER_P2P,SUCCESS,NETBANKING,CHAL_A_FAMILY_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000040,ACC_000119,BEN_000032,,DEV_000008,IP_000023,2026-03-12T14:30:01,49000.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_A_FAMILY_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000062,ACC_000018,,MER_000029,DEV_000059,IP_000069,2026-03-12T15:05:41,18000.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000569,ACC_000008,BEN_000034,,DEV_000045,IP_000059,2026-03-12T15:43:11,21000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000180,ACC_000092,BEN_000023,,DEV_000036,IP_000047,2026-03-12T17:01:41,48500.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000174,ACC_000114,BEN_000023,,DEV_000056,IP_000012,2026-03-12T17:15:41,75000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000566,ACC_000183,BEN_000034,,DEV_000045,IP_000059,2026-03-12T17:44:11,49500.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000050,ACC_000162,,MER_000019,DEV_000059,IP_000069,2026-03-12T18:05:41,49000.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000063,ACC_000018,BEN_000010,,DEV_000059,IP_000069,2026-03-12T19:05:41,28000.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000572,ACC_000200,BEN_000034,,DEV_000045,IP_000059,2026-03-12T19:31:11,68000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000055,ACC_000094,BEN_000036,,DEV_000059,IP_000069,2026-03-12T20:05:41,3500.0,TRANSFER_P2P,SUCCESS,NETBANKING,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000115,ACC_000071,,MER_000025,DEV_000011,IP_000043,2026-03-12T20:50:17,24000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000001,ACC_000120,,MER_000019,DEV_000015,IP_000028,2026-03-12T20:50:45,3500.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000015,ACC_000042,,MER_000010,DEV_000015,IP_000028,2026-03-12T20:50:45,49000.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000056,ACC_000094,,MER_000005,DEV_000059,IP_000069,2026-03-12T21:05:41,1500.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000119,ACC_000028,,MER_000006,DEV_000041,IP_000043,2026-03-12T22:05:17,48000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000183,ACC_000029,BEN_000023,,DEV_000054,IP_000036,2026-03-12T23:05:41,48500.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000178,ACC_000115,BEN_000023,,DEV_000007,IP_000063,2026-03-12T23:09:41,15000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000122,ACC_000101,BEN_000011,,DEV_000042,IP_000043,2026-03-12T23:16:17,1850.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000048,ACC_000147,,MER_000030,DEV_000008,IP_000023,2026-03-12T23:30:01,49000.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000125,ACC_000154,,MER_000009,DEV_000060,IP_000043,2026-03-12T23:42:17,24000.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000016,ACC_000042,,MER_000021,DEV_000015,IP_000028,2026-03-12T23:50:45,8500.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000291,ACC_000105,,MER_000022,DEV_000046,IP_000021,2026-03-12T23:58:34,19999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000295,ACC_000113,,MER_000022,DEV_000027,IP_000042,2026-03-13T00:12:34,69999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000292,ACC_000105,,MER_000022,DEV_000046,IP_000021,2026-03-13T00:17:34,49999.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000299,ACC_000007,,MER_000022,DEV_000029,IP_000028,2026-03-13T00:21:34,29999.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000296,ACC_000113,,MER_000022,DEV_000027,IP_000042,2026-03-13T00:29:34,49999.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000044,ACC_000133,,MER_000015,DEV_000008,IP_000023,2026-03-13T00:30:01,28000.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000302,ACC_000197,,MER_000022,DEV_000004,IP_000014,2026-03-13T00:34:34,4999.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000293,ACC_000105,,MER_000022,DEV_000046,IP_000021,2026-03-13T00:38:34,2999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000129,ACC_000127,,MER_000021,DEV_000048,IP_000043,2026-03-13T00:40:17,48000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000300,ACC_000007,,MER_000022,DEV_000029,IP_000028,2026-03-13T00:44:34,2999.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000305,ACC_000009,,MER_000022,DEV_000022,IP_000012,2026-03-13T00:44:34,49999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000303,ACC_000197,,MER_000022,DEV_000004,IP_000014,2026-03-13T00:52:34,2999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000297,ACC_000113,,MER_000022,DEV_000027,IP_000042,2026-03-13T00:54:34,69999.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000294,ACC_000105,,MER_000022,DEV_000046,IP_000021,2026-03-13T00:56:34,2999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000301,ACC_000007,,MER_000022,DEV_000029,IP_000028,2026-03-13T01:04:34,2999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000049,ACC_000162,,MER_000020,DEV_000059,IP_000069,2026-03-13T01:05:41,49000.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000053,ACC_000094,,MER_000011,DEV_000059,IP_000069,2026-03-13T01:05:41,3500.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000116,ACC_000071,,MER_000010,DEV_000011,IP_000043,2026-03-13T01:06:17,48000.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000306,ACC_000009,,MER_000022,DEV_000022,IP_000012,2026-03-13T01:09:34,4999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000298,ACC_000113,,MER_000022,DEV_000027,IP_000042,2026-03-13T01:14:34,19999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000304,ACC_000197,,MER_000022,DEV_000004,IP_000014,2026-03-13T01:14:34,9999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000307,ACC_000009,,MER_000022,DEV_000022,IP_000012,2026-03-13T01:25:34,2999.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_D_FLASH_SALE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000120,ACC_000028,BEN_000010,,DEV_000041,IP_000043,2026-03-13T01:32:17,4500.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000123,ACC_000101,BEN_000031,,DEV_000042,IP_000043,2026-03-13T03:03:17,48000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000126,ACC_000154,,MER_000005,DEV_000060,IP_000043,2026-03-13T04:02:17,1850.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000058,ACC_000103,BEN_000039,,DEV_000059,IP_000069,2026-03-13T04:05:41,18000.0,TRANSFER_P2P,SUCCESS,NETBANKING,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000130,ACC_000127,,MER_000024,DEV_000048,IP_000043,2026-03-13T05:04:17,4500.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000181,ACC_000092,BEN_000023,,DEV_000036,IP_000047,2026-03-13T05:04:41,38000.0,TRANSFER_P2P,SUCCESS,NEFT,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000117,ACC_000071,,MER_000004,DEV_000011,IP_000043,2026-03-13T05:06:17,4500.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000175,ACC_000114,BEN_000023,,DEV_000056,IP_000012,2026-03-13T05:19:41,28000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000121,ACC_000028,BEN_000047,,DEV_000041,IP_000043,2026-03-13T05:32:17,24000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000003,ACC_000120,BEN_000042,,DEV_000015,IP_000028,2026-03-13T05:50:45,1500.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000124,ACC_000101,,MER_000008,DEV_000042,IP_000043,2026-03-13T06:36:17,24000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000006,ACC_000080,,MER_000016,DEV_000015,IP_000028,2026-03-13T07:50:45,28000.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000127,ACC_000154,,MER_000003,DEV_000060,IP_000043,2026-03-13T08:09:17,12000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000118,ACC_000071,,MER_000029,DEV_000011,IP_000043,2026-03-13T08:36:17,450.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000009,ACC_000098,BEN_000021,,DEV_000015,IP_000028,2026-03-13T08:50:45,1500.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000131,ACC_000127,,MER_000020,DEV_000048,IP_000043,2026-03-13T09:16:17,4500.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000054,ACC_000094,,MER_000025,DEV_000059,IP_000069,2026-03-13T10:05:41,49000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000010,ACC_000098,BEN_000023,,DEV_000015,IP_000028,2026-03-13T10:50:45,18000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000184,ACC_000029,BEN_000023,,DEV_000054,IP_000036,2026-03-13T11:16:41,38000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000059,ACC_000103,BEN_000033,,DEV_000059,IP_000069,2026-03-13T12:05:41,8500.0,TRANSFER_P2P,SUCCESS,NETBANKING,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000128,ACC_000154,,MER_000013,DEV_000060,IP_000043,2026-03-13T12:19:17,450.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000021,ACC_000126,BEN_000047,,DEV_000017,IP_000043,2026-03-13T12:27:24,1500.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000002,ACC_000120,,MER_000003,DEV_000015,IP_000028,2026-03-13T12:50:45,28000.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000132,ACC_000127,,MER_000004,DEV_000048,IP_000043,2026-03-13T13:09:17,12000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_B_OFFICE_IP_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000536,ACC_000047,BEN_000015,,DEV_000023,IP_000046,2026-03-13T14:43:02,12000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000012,ACC_000098,BEN_000023,,DEV_000015,IP_000028,2026-03-13T14:50:45,3500.0,TRANSFER_P2P,SUCCESS,NETBANKING,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000022,ACC_000126,,MER_000008,DEV_000017,IP_000043,2026-03-13T17:27:24,3500.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000007,ACC_000080,BEN_000036,,DEV_000015,IP_000028,2026-03-13T17:50:45,3500.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000540,ACC_000014,BEN_000015,,DEV_000023,IP_000046,2026-03-13T18:47:02,68000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000018,ACC_000141,,MER_000007,DEV_000017,IP_000043,2026-03-13T20:27:24,49000.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000025,ACC_000110,BEN_000016,,DEV_000017,IP_000043,2026-03-13T20:27:24,3500.0,TRANSFER_P2P,SUCCESS,NETBANKING,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000004,ACC_000120,,MER_000003,DEV_000015,IP_000028,2026-03-13T20:50:45,18000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000537,ACC_000047,BEN_000015,,DEV_000023,IP_000046,2026-03-13T21:05:02,12000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000023,ACC_000126,,MER_000012,DEV_000017,IP_000043,2026-03-13T22:27:24,1500.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000544,ACC_000192,BEN_000015,,DEV_000023,IP_000046,2026-03-13T22:53:02,35000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000185,ACC_000029,BEN_000023,,DEV_000054,IP_000036,2026-03-13T23:18:41,55000.0,TRANSFER_P2P,SUCCESS,NEFT,CHAL_C_LANDLORD_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000541,ACC_000014,BEN_000015,,DEV_000023,IP_000046,2026-03-14T00:59:02,49500.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000051,ACC_000162,,MER_000023,DEV_000059,IP_000069,2026-03-14T02:05:41,49000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000060,ACC_000103,BEN_000022,,DEV_000059,IP_000069,2026-03-14T02:05:41,1500.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000029,ACC_000044,,MER_000015,DEV_000017,IP_000043,2026-03-14T02:27:24,18000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000548,ACC_000100,BEN_000015,,DEV_000023,IP_000046,2026-03-14T02:56:02,12000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000538,ACC_000047,BEN_000015,,DEV_000023,IP_000046,2026-03-14T03:06:02,4500.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000008,ACC_000080,BEN_000021,,DEV_000015,IP_000028,2026-03-14T03:50:45,28000.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_A_FAMILY_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000545,ACC_000192,BEN_000015,,DEV_000023,IP_000046,2026-03-14T04:40:02,35000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000019,ACC_000141,BEN_000031,,DEV_000017,IP_000043,2026-03-14T05:27:24,18000.0,TRANSFER_P2P,SUCCESS,CARD,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000542,ACC_000014,BEN_000015,,DEV_000023,IP_000046,2026-03-14T07:01:02,68000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000552,ACC_000136,BEN_000015,,DEV_000023,IP_000046,2026-03-14T07:09:02,35000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000186,ACC_000026,BEN_000027,,DEV_000028,IP_000042,2026-03-14T08:03:49,15000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_C_LANDLORD_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000031,ACC_000044,,MER_000008,DEV_000017,IP_000043,2026-03-14T08:27:24,28000.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000549,ACC_000100,BEN_000015,,DEV_000023,IP_000046,2026-03-14T08:55:02,49500.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000539,ACC_000047,BEN_000015,,DEV_000023,IP_000046,2026-03-14T09:06:02,35000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000052,ACC_000162,,MER_000026,DEV_000059,IP_000069,2026-03-14T10:05:41,1500.0,PAYMENT_P2M,SUCCESS,UPI,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000546,ACC_000192,BEN_000015,,DEV_000023,IP_000046,2026-03-14T10:38:02,4500.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000024,ACC_000126,BEN_000030,,DEV_000017,IP_000043,2026-03-14T12:27:24,3500.0,TRANSFER_P2P,SUCCESS,NETBANKING,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000553,ACC_000136,BEN_000015,,DEV_000023,IP_000046,2026-03-14T13:06:02,35000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000543,ACC_000014,BEN_000015,,DEV_000023,IP_000046,2026-03-14T13:08:02,68000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000190,ACC_000179,BEN_000027,,DEV_000003,IP_000032,2026-03-14T14:13:49,48500.0,TRANSFER_P2P,SUCCESS,NEFT,CHAL_C_LANDLORD_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000020,ACC_000141,,MER_000003,DEV_000017,IP_000043,2026-03-14T14:27:24,1500.0,PAYMENT_P2M,SUCCESS,CARD,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000550,ACC_000100,BEN_000015,,DEV_000023,IP_000046,2026-03-14T15:01:02,12000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000064,ACC_000018,,MER_000005,DEV_000059,IP_000069,2026-03-14T15:05:41,49000.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000017,ACC_000141,BEN_000027,,DEV_000017,IP_000043,2026-03-14T15:27:24,18000.0,TRANSFER_P2P,SUCCESS,UPI,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000027,ACC_000110,,MER_000020,DEV_000017,IP_000043,2026-03-14T16:27:24,28000.0,PAYMENT_P2M,SUCCESS,NETBANKING,CHAL_A_FAMILY_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000547,ACC_000192,BEN_000015,,DEV_000023,IP_000046,2026-03-14T16:54:02,4500.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
TXN_CHAL_000554,ACC_000136,BEN_000015,,DEV_000023,IP_000046,2026-03-14T19:10:02,35000.0,TRANSFER_P2P,SUCCESS,IMPS,CHAL_G_COMPOUND_002,LEGITIMATE_LOOKALIKE,legitimate
