transaction_id,account_id,challenge_category,category_name,ground_truth_label,target_binary,amount,timestamp,scenario_id,notes
TXN_CHAL_000042,ACC_000133,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-12T13:30:01,CHAL_A_FAMILY_003,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000040,ACC_000119,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-12T14:30:01,CHAL_A_FAMILY_003,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000062,ACC_000018,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,18000.0,2026-03-12T15:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000569,ACC_000008,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,21000.0,2026-03-12T15:43:11,CHAL_G_COMPOUND_003,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000180,ACC_000092,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,48500.0,2026-03-12T17:01:41,CHAL_C_LANDLORD_001,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000174,ACC_000114,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,75000.0,2026-03-12T17:15:41,CHAL_C_LANDLORD_001,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000566,ACC_000183,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,49500.0,2026-03-12T17:44:11,CHAL_G_COMPOUND_003,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000050,ACC_000162,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-12T18:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000063,ACC_000018,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,28000.0,2026-03-12T19:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000572,ACC_000200,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,68000.0,2026-03-12T19:31:11,CHAL_G_COMPOUND_003,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000055,ACC_000094,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,3500.0,2026-03-12T20:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000115,ACC_000071,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,24000.0,2026-03-12T20:50:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000001,ACC_000120,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,3500.0,2026-03-12T20:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000015,ACC_000042,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-12T20:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000056,ACC_000094,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-12T21:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000119,ACC_000028,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,48000.0,2026-03-12T22:05:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000183,ACC_000029,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,48500.0,2026-03-12T23:05:41,CHAL_C_LANDLORD_001,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000178,ACC_000115,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,15000.0,2026-03-12T23:09:41,CHAL_C_LANDLORD_001,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000122,ACC_000101,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,1850.0,2026-03-12T23:16:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000048,ACC_000147,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-12T23:30:01,CHAL_A_FAMILY_003,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000125,ACC_000154,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,24000.0,2026-03-12T23:42:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000016,ACC_000042,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,8500.0,2026-03-12T23:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000291,ACC_000105,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,19999.0,2026-03-12T23:58:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000295,ACC_000113,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,69999.0,2026-03-13T00:12:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000292,ACC_000105,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,49999.0,2026-03-13T00:17:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000299,ACC_000007,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,29999.0,2026-03-13T00:21:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000296,ACC_000113,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,49999.0,2026-03-13T00:29:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000044,ACC_000133,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,28000.0,2026-03-13T00:30:01,CHAL_A_FAMILY_003,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000302,ACC_000197,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,4999.0,2026-03-13T00:34:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000293,ACC_000105,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,2999.0,2026-03-13T00:38:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000129,ACC_000127,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,48000.0,2026-03-13T00:40:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000300,ACC_000007,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,2999.0,2026-03-13T00:44:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000305,ACC_000009,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,49999.0,2026-03-13T00:44:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000303,ACC_000197,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,2999.0,2026-03-13T00:52:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000297,ACC_000113,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,69999.0,2026-03-13T00:54:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000294,ACC_000105,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,2999.0,2026-03-13T00:56:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000301,ACC_000007,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,2999.0,2026-03-13T01:04:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000049,ACC_000162,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-13T01:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000053,ACC_000094,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,3500.0,2026-03-13T01:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000116,ACC_000071,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,48000.0,2026-03-13T01:06:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000306,ACC_000009,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,4999.0,2026-03-13T01:09:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000298,ACC_000113,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,19999.0,2026-03-13T01:14:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000304,ACC_000197,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,9999.0,2026-03-13T01:14:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000307,ACC_000009,D_HIGH_VOLUME_MERCHANT,High-Volume Merchant Flash Sales,legitimate,0,2999.0,2026-03-13T01:25:34,CHAL_D_FLASH_SALE_003,Consumer purchase surge during e-commerce discount campaign
TXN_CHAL_000120,ACC_000028,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,4500.0,2026-03-13T01:32:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000123,ACC_000101,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,48000.0,2026-03-13T03:03:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000126,ACC_000154,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,1850.0,2026-03-13T04:02:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000058,ACC_000103,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,18000.0,2026-03-13T04:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000130,ACC_000127,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,4500.0,2026-03-13T05:04:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000181,ACC_000092,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,38000.0,2026-03-13T05:04:41,CHAL_C_LANDLORD_001,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000117,ACC_000071,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,4500.0,2026-03-13T05:06:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000175,ACC_000114,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,28000.0,2026-03-13T05:19:41,CHAL_C_LANDLORD_001,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000121,ACC_000028,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,24000.0,2026-03-13T05:32:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000003,ACC_000120,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-13T05:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000124,ACC_000101,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,24000.0,2026-03-13T06:36:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000006,ACC_000080,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,28000.0,2026-03-13T07:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000127,ACC_000154,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,12000.0,2026-03-13T08:09:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000118,ACC_000071,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,450.0,2026-03-13T08:36:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000009,ACC_000098,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-13T08:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000131,ACC_000127,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,4500.0,2026-03-13T09:16:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000054,ACC_000094,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-13T10:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000010,ACC_000098,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,18000.0,2026-03-13T10:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000184,ACC_000029,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,38000.0,2026-03-13T11:16:41,CHAL_C_LANDLORD_001,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000059,ACC_000103,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,8500.0,2026-03-13T12:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000128,ACC_000154,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,450.0,2026-03-13T12:19:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000021,ACC_000126,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-13T12:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000002,ACC_000120,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,28000.0,2026-03-13T12:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000132,ACC_000127,B_SHARED_IP,Shared-IP Legitimate Users,legitimate,0,12000.0,2026-03-13T13:09:17,CHAL_B_OFFICE_IP_003,Co-workers on office Wi-Fi transacting from distinct mobile devices
TXN_CHAL_000536,ACC_000047,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,12000.0,2026-03-13T14:43:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000012,ACC_000098,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,3500.0,2026-03-13T14:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000022,ACC_000126,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,3500.0,2026-03-13T17:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000007,ACC_000080,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,3500.0,2026-03-13T17:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000540,ACC_000014,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,68000.0,2026-03-13T18:47:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000018,ACC_000141,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-13T20:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000025,ACC_000110,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,3500.0,2026-03-13T20:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000004,ACC_000120,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,18000.0,2026-03-13T20:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000537,ACC_000047,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,12000.0,2026-03-13T21:05:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000023,ACC_000126,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-13T22:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000544,ACC_000192,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-13T22:53:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000185,ACC_000029,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,55000.0,2026-03-13T23:18:41,CHAL_C_LANDLORD_001,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000541,ACC_000014,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,49500.0,2026-03-14T00:59:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000051,ACC_000162,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-14T02:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000060,ACC_000103,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-14T02:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000029,ACC_000044,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,18000.0,2026-03-14T02:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000548,ACC_000100,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,12000.0,2026-03-14T02:56:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000538,ACC_000047,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,4500.0,2026-03-14T03:06:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000008,ACC_000080,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,28000.0,2026-03-14T03:50:45,CHAL_A_FAMILY_001,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000545,ACC_000192,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-14T04:40:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000019,ACC_000141,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,18000.0,2026-03-14T05:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000542,ACC_000014,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,68000.0,2026-03-14T07:01:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000552,ACC_000136,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-14T07:09:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000186,ACC_000026,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,15000.0,2026-03-14T08:03:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000031,ACC_000044,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,28000.0,2026-03-14T08:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000549,ACC_000100,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,49500.0,2026-03-14T08:55:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000539,ACC_000047,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-14T09:06:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000052,ACC_000162,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-14T10:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000546,ACC_000192,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,4500.0,2026-03-14T10:38:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000024,ACC_000126,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,3500.0,2026-03-14T12:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000553,ACC_000136,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-14T13:06:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000543,ACC_000014,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,68000.0,2026-03-14T13:08:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000190,ACC_000179,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,48500.0,2026-03-14T14:13:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000020,ACC_000141,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-14T14:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000550,ACC_000100,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,12000.0,2026-03-14T15:01:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000064,ACC_000018,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-14T15:05:41,CHAL_A_FAMILY_004,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000017,ACC_000141,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,18000.0,2026-03-14T15:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000027,ACC_000110,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,28000.0,2026-03-14T16:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000547,ACC_000192,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,4500.0,2026-03-14T16:54:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000554,ACC_000136,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-14T19:10:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000187,ACC_000026,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,28000.0,2026-03-14T19:50:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000193,ACC_000158,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,15000.0,2026-03-14T19:51:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000551,ACC_000100,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-14T20:46:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000555,ACC_000136,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,68000.0,2026-03-15T01:00:02,CHAL_G_COMPOUND_002,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000191,ACC_000179,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,48500.0,2026-03-15T02:03:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000196,ACC_000048,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,48500.0,2026-03-15T02:17:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000030,ACC_000044,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,1500.0,2026-03-15T04:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000026,ACC_000110,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,8500.0,2026-03-15T05:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000731,ACC_000149,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,49900.0,2026-03-15T06:52:51,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000732,ACC_000149,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,48500.0,2026-03-15T06:56:33,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000737,ACC_000184,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,48500.0,2026-03-15T07:04:19,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000738,ACC_000184,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,48500.0,2026-03-15T07:08:32,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000742,ACC_000022,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,49900.0,2026-03-15T07:16:58,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000743,ACC_000022,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,1500.0,2026-03-15T07:20:53,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000747,ACC_000070,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,14500.0,2026-03-15T07:28:20,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000748,ACC_000070,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,22000.0,2026-03-15T07:32:29,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
