transaction_id,account_id,beneficiary_id,merchant_id,device_id,ip_id,timestamp,amount,transaction_type,status,channel,scenario_id,scenario_type,ground_truth_label
TXN_00001995,ACC_000342,,MER_000016,DEV_000080,IP_000109,2026-01-12T16:20:10,683.99,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000828,ACC_000334,,MER_000004,DEV_000032,IP_000051,2026-01-12T17:48:47,3233.71,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001509,ACC_000351,,MER_000024,DEV_000082,IP_000106,2026-01-12T18:47:54,398.1,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001011,ACC_000211,BEN_000079,,DEV_000016,IP_000087,2026-01-12T19:03:58,1518.7,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001244,ACC_000020,,MER_000003,DEV_000097,IP_000127,2026-01-12T20:04:04,133.81,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000940,ACC_000431,BEN_000085,,DEV_000077,IP_000122,2026-01-12T20:05:10,830.62,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001644,ACC_000054,BEN_000040,,DEV_000039,IP_000105,2026-01-12T20:19:07,697.13,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000402,ACC_000132,BEN_000016,,DEV_000025,IP_000058,2026-01-12T22:22:02,411.06,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001838,ACC_000286,,MER_000002,DEV_000053,IP_000120,2026-01-12T23:13:33,2231.17,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001646,ACC_000246,,MER_000002,DEV_000070,IP_000089,2026-01-13T03:21:52,870.65,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001750,ACC_000299,,MER_000031,DEV_000043,IP_000088,2026-01-13T03:24:33,307.01,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001526,ACC_000345,,MER_000019,DEV_000065,IP_000058,2026-01-13T03:41:59,1213.5,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000915,ACC_000390,,MER_000001,DEV_000062,IP_000086,2026-01-13T06:15:53,992.57,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001615,ACC_000293,BEN_000074,,DEV_000012,IP_000005,2026-01-13T07:02:49,2174.36,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000442,ACC_000388,,MER_000041,DEV_000078,IP_000096,2026-01-13T07:27:00,1059.47,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000968,ACC_000338,BEN_000070,,DEV_000055,IP_000122,2026-01-13T07:29:09,1618.78,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000591,ACC_000334,,MER_000013,DEV_000032,IP_000051,2026-01-13T08:38:13,1360.3,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000959,ACC_000446,,MER_000039,DEV_000056,IP_000123,2026-01-13T08:41:18,846.88,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001423,ACC_000218,,MER_000024,DEV_000006,IP_000008,2026-01-13T09:09:24,1956.39,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000817,ACC_000165,BEN_000035,,DEV_000053,IP_000076,2026-01-13T09:09:41,502.85,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001938,ACC_000152,,MER_000047,DEV_000074,IP_000117,2026-01-13T09:12:46,692.82,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000980,ACC_000262,,MER_000018,DEV_000017,IP_000108,2026-01-13T09:43:22,1986.44,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000590,ACC_000422,,MER_000045,DEV_000094,IP_000041,2026-01-13T10:04:45,3442.54,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000372,ACC_000066,BEN_000075,,DEV_000028,IP_000111,2026-01-13T12:05:54,1496.62,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000699,ACC_000456,,MER_000003,DEV_000050,IP_000076,2026-01-13T13:37:06,871.0,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000761,ACC_000300,BEN_000084,,DEV_000034,IP_000042,2026-01-13T13:41:27,4050.05,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000544,ACC_000159,,MER_000042,DEV_000072,IP_000010,2026-01-13T17:02:50,804.72,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000460,ACC_000405,,MER_000046,DEV_000061,IP_000055,2026-01-13T18:19:17,1145.38,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000809,ACC_000020,,MER_000043,DEV_000097,IP_000127,2026-01-13T18:58:02,1690.33,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001087,ACC_000076,,MER_000041,DEV_000077,IP_000064,2026-01-13T19:34:28,2541.81,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001285,ACC_000351,,MER_000044,DEV_000082,IP_000106,2026-01-13T19:36:43,355.75,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001266,ACC_000257,BEN_000007,,DEV_000049,IP_000060,2026-01-13T19:40:58,2429.43,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001471,ACC_000313,,MER_000026,DEV_000062,IP_000140,2026-01-13T19:50:50,233.85,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001295,ACC_000025,,MER_000022,DEV_000063,IP_000138,2026-01-13T20:28:07,2161.8,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001251,ACC_000283,,MER_000039,DEV_000094,IP_000085,2026-01-13T22:23:22,7651.4,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000663,ACC_000229,BEN_000052,,DEV_000032,IP_000009,2026-01-13T23:55:38,1508.35,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001269,ACC_000316,,MER_000031,DEV_000011,IP_000059,2026-01-14T01:06:46,403.7,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001446,ACC_000140,,MER_000003,DEV_000024,IP_000029,2026-01-14T04:04:50,4083.06,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001309,ACC_000437,,MER_000004,DEV_000046,IP_000082,2026-01-14T04:06:17,2646.53,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000899,ACC_000114,,MER_000037,DEV_000079,IP_000103,2026-01-14T04:18:27,187.63,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001870,ACC_000106,BEN_000041,,DEV_000046,IP_000074,2026-01-14T04:31:05,732.0,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000406,ACC_000053,,MER_000016,DEV_000025,IP_000148,2026-01-14T04:55:01,1547.83,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001800,ACC_000240,,MER_000008,DEV_000030,IP_000146,2026-01-14T07:26:18,319.36,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001367,ACC_000409,,MER_000040,DEV_000056,IP_000119,2026-01-14T07:34:50,303.89,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000582,ACC_000338,,MER_000038,DEV_000055,IP_000120,2026-01-14T08:48:45,74.41,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000920,ACC_000044,,MER_000012,DEV_000053,IP_000082,2026-01-14T10:12:49,490.0,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001933,ACC_000104,BEN_000011,,DEV_000070,IP_000120,2026-01-14T10:33:58,5925.74,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001305,ACC_000323,BEN_000011,,DEV_000041,IP_000083,2026-01-14T11:03:03,1570.59,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000246,ACC_000473,,MER_000034,DEV_000081,IP_000032,2026-01-14T11:14:14,899.0,PAYMENT_P2M,SUCCESS,CARD,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_00000318,ACC_000272,,MER_000009,DEV_000052,IP_000034,2026-01-14T12:11:14,702.91,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001572,ACC_000479,BEN_000035,,DEV_000022,IP_000127,2026-01-14T12:33:03,3384.4,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001109,ACC_000257,,MER_000019,DEV_000049,IP_000060,2026-01-14T13:18:29,2878.91,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000316,ACC_000352,BEN_000100,,DEV_000081,IP_000089,2026-01-14T13:51:42,899.0,TRANSFER_P2P,SUCCESS,CARD,SCEN_LOOKALIKE_005,LEGITIMATE_LOOKALIKE,legitimate
TXN_00001026,ACC_000062,BEN_000054,,DEV_000014,IP_000118,2026-01-14T14:40:26,489.69,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001675,ACC_000024,,MER_000025,DEV_000032,IP_000112,2026-01-14T15:27:21,160.09,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000654,ACC_000093,,MER_000024,DEV_000009,IP_000062,2026-01-14T15:34:07,1648.51,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000672,ACC_000321,,MER_000036,DEV_000060,IP_000072,2026-01-14T15:42:31,1790.65,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001099,ACC_000369,BEN_000052,,DEV_000031,IP_000068,2026-01-14T16:45:05,2523.69,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000750,ACC_000413,,MER_000043,DEV_000045,IP_000055,2026-01-14T19:18:48,994.88,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001290,ACC_000349,BEN_000047,,DEV_000042,IP_000137,2026-01-14T19:25:52,1313.82,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001930,ACC_000205,,MER_000042,DEV_000030,IP_000010,2026-01-14T19:37:42,286.02,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001687,ACC_000165,,MER_000048,DEV_000053,IP_000003,2026-01-14T21:08:24,643.63,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000505,ACC_000303,,MER_000036,DEV_000034,IP_000058,2026-01-14T23:36:12,243.42,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001265,ACC_000095,,MER_000034,DEV_000003,IP_000028,2026-01-15T00:06:01,362.61,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000748,ACC_000438,,MER_000020,DEV_000067,IP_000129,2026-01-15T00:39:10,791.03,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001319,ACC_000037,BEN_000009,,DEV_000071,IP_000144,2026-01-15T00:47:45,303.86,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001542,ACC_000477,,MER_000028,DEV_000018,IP_000089,2026-01-15T02:41:51,814.78,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000865,ACC_000439,BEN_000066,,DEV_000059,IP_000124,2026-01-15T02:42:25,3578.45,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001719,ACC_000396,,MER_000038,DEV_000089,IP_000097,2026-01-15T03:31:29,1835.9,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000934,ACC_000457,,MER_000034,DEV_000032,IP_000034,2026-01-15T03:58:37,143.65,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001227,ACC_000364,,MER_000004,DEV_000050,IP_000124,2026-01-15T05:46:30,163.44,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001155,ACC_000060,,MER_000005,DEV_000055,IP_000106,2026-01-15T06:23:04,1476.77,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001082,ACC_000321,BEN_000081,,DEV_000009,IP_000012,2026-01-15T07:12:47,2930.03,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001299,ACC_000036,,MER_000037,DEV_000083,IP_000102,2026-01-15T07:19:09,649.08,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001691,ACC_000086,BEN_000038,,DEV_000027,IP_000057,2026-01-15T07:35:27,700.61,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000988,ACC_000369,BEN_000045,,DEV_000050,IP_000068,2026-01-15T08:16:05,196.6,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001912,ACC_000222,,MER_000009,DEV_000068,IP_000068,2026-01-15T08:19:15,1061.7,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000887,ACC_000349,BEN_000088,,DEV_000042,IP_000137,2026-01-15T09:49:29,1239.92,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000543,ACC_000464,,MER_000005,DEV_000057,IP_000119,2026-01-15T10:32:21,977.27,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001660,ACC_000322,BEN_000025,,DEV_000030,IP_000129,2026-01-15T10:52:17,3844.38,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000856,ACC_000410,,MER_000049,DEV_000063,IP_000086,2026-01-15T11:01:27,77.75,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000494,ACC_000222,,MER_000023,DEV_000052,IP_000068,2026-01-15T11:37:19,2692.94,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001307,ACC_000268,,MER_000001,DEV_000091,IP_000065,2026-01-15T12:27:01,830.27,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001760,ACC_000356,,MER_000048,DEV_000091,IP_000011,2026-01-15T12:52:38,155.63,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000806,ACC_000363,,MER_000038,DEV_000072,IP_000115,2026-01-15T13:14:28,653.55,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001256,ACC_000487,BEN_000091,,DEV_000058,IP_000006,2026-01-15T13:43:24,5282.86,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001048,ACC_000420,,MER_000050,DEV_000058,IP_000089,2026-01-15T15:25:24,1080.0,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001154,ACC_000192,,MER_000036,DEV_000053,IP_000021,2026-01-15T16:36:59,1499.02,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000292,ACC_000318,,MER_000019,DEV_000069,IP_000049,2026-01-15T17:00:38,1250.0,PAYMENT_P2M,SUCCESS,UPI,SCEN_LOOKALIKE_004,LEGITIMATE_LOOKALIKE,legitimate
TXN_00000697,ACC_000173,BEN_000011,,DEV_000008,IP_000148,2026-01-15T17:27:18,3080.2,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001956,ACC_000303,,MER_000017,DEV_000034,IP_000058,2026-01-15T21:26:55,2651.57,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001503,ACC_000455,,MER_000021,DEV_000036,IP_000107,2026-01-15T21:37:43,2416.89,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001148,ACC_000338,BEN_000095,,DEV_000055,IP_000122,2026-01-15T22:03:41,70.41,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001713,ACC_000216,,MER_000046,DEV_000041,IP_000007,2026-01-15T23:13:25,1037.21,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000418,ACC_000494,BEN_000084,,DEV_000049,IP_000130,2026-01-15T23:27:54,3746.02,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001801,ACC_000358,,MER_000025,DEV_000054,IP_000005,2026-01-16T03:51:19,267.05,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000778,ACC_000321,,MER_000001,DEV_000005,IP_000072,2026-01-16T04:38:05,1889.04,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000583,ACC_000257,BEN_000016,,DEV_000049,IP_000140,2026-01-16T04:46:31,881.25,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001098,ACC_000392,,MER_000007,DEV_000088,IP_000076,2026-01-16T04:55:36,95.87,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000065,ACC_000296,BEN_000065,,DEV_000059,IP_000094,2026-01-16T05:34:47,48500.0,TRANSFER_P2P,SUCCESS,IMPS,SCEN_COMMON_BEN_001,COMMON_BENEFICIARY_RING,ring
TXN_00001032,ACC_000305,,MER_000007,DEV_000006,IP_000024,2026-01-16T06:04:26,458.02,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001918,ACC_000235,,MER_000028,DEV_000083,IP_000028,2026-01-16T08:09:25,2571.71,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000773,ACC_000389,BEN_000041,,DEV_000011,IP_000133,2026-01-16T08:27:57,2563.25,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001758,ACC_000119,BEN_000054,,DEV_000082,IP_000113,2026-01-16T09:03:07,609.98,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001440,ACC_000295,BEN_000065,,DEV_000078,IP_000141,2026-01-16T10:10:43,426.12,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001188,ACC_000374,,MER_000043,DEV_000051,IP_000078,2026-01-16T13:32:39,92.64,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000064,ACC_000296,BEN_000065,,DEV_000059,IP_000094,2026-01-16T13:34:47,24800.0,TRANSFER_P2P,SUCCESS,IMPS,SCEN_COMMON_BEN_001,COMMON_BENEFICIARY_RING,ring
TXN_00001585,ACC_000039,,MER_000021,DEV_000070,IP_000034,2026-01-16T13:35:02,2990.3,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001495,ACC_000402,,MER_000033,DEV_000074,IP_000049,2026-01-16T14:54:06,1212.41,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000518,ACC_000195,,MER_000048,DEV_000092,IP_000012,2026-01-16T15:32:06,125.16,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000822,ACC_000418,,MER_000018,DEV_000080,IP_000024,2026-01-16T15:37:02,1079.75,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001467,ACC_000489,,MER_000014,DEV_000017,IP_000056,2026-01-16T16:24:56,408.48,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001798,ACC_000029,,MER_000027,DEV_000011,IP_000014,2026-01-16T16:42:37,1467.81,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000845,ACC_000094,,MER_000029,DEV_000043,IP_000133,2026-01-16T16:43:42,1135.66,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001589,ACC_000370,BEN_000014,,DEV_000068,IP_000058,2026-01-16T18:23:17,1541.45,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000740,ACC_000255,BEN_000044,,DEV_000067,IP_000040,2026-01-16T18:26:27,537.11,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001384,ACC_000033,,MER_000038,DEV_000023,IP_000129,2026-01-16T19:55:35,2063.22,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001450,ACC_000445,,MER_000048,DEV_000002,IP_000114,2026-01-16T20:01:29,222.5,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000310,ACC_000329,BEN_000100,,DEV_000075,IP_000058,2026-01-16T20:55:20,2400.0,TRANSFER_P2P,SUCCESS,UPI,SCEN_LOOKALIKE_005,LEGITIMATE_LOOKALIKE,legitimate
TXN_00001252,ACC_000252,,MER_000005,DEV_000006,IP_000057,2026-01-16T21:58:34,1888.27,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000870,ACC_000409,,MER_000029,DEV_000056,IP_000119,2026-01-16T22:06:17,2930.03,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001663,ACC_000384,,MER_000037,DEV_000030,IP_000028,2026-01-16T22:16:11,1133.96,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001593,ACC_000443,,MER_000019,DEV_000018,IP_000089,2026-01-16T22:17:36,331.68,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000462,ACC_000221,,MER_000035,DEV_000052,IP_000009,2026-01-16T23:22:29,1966.37,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001857,ACC_000159,,MER_000043,DEV_000072,IP_000016,2026-01-16T23:31:53,1875.38,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001022,ACC_000045,,MER_000030,DEV_000014,IP_000123,2026-01-17T01:36:41,1257.98,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001404,ACC_000363,,MER_000030,DEV_000015,IP_000115,2026-01-17T01:47:09,3399.48,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000239,ACC_000249,,MER_000022,DEV_000030,IP_000032,2026-01-17T01:57:10,2400.0,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_00000279,ACC_000149,,MER_000042,DEV_000056,IP_000119,2026-01-17T02:06:24,899.0,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LOOKALIKE_003,LEGITIMATE_LOOKALIKE,legitimate
TXN_00001207,ACC_000317,,MER_000036,DEV_000072,IP_000059,2026-01-17T02:11:09,1558.8,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
