account_id,customer_id,account_created_at,account_status,account_type,scenario_id,scenario_type,ground_truth_label
ACC_000193,CUST_000193,2025-06-29T05:08:16,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000194,CUST_000194,2025-12-28T16:55:59,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000195,CUST_000195,2025-11-15T01:44:27,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000196,CUST_000196,2025-07-27T10:22:58,ACTIVE,SAVINGS,SCEN_COMMON_BEN_002,COMMON_BENEFICIARY_RING,ring
ACC_000197,CUST_000197,2025-08-22T08:20:04,ACTIVE,SAVINGS,SCEN_COMBINED_RING_003,COMBINED_RING,ring
ACC_000198,CUST_000198,2025-09-06T02:37:49,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000199,CUST_000199,2025-08-10T19:49:18,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000200,CUST_000200,2025-11-26T07:10:36,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000201,CUST_000201,2025-07-06T07:50:59,ACTIVE,CURRENT,SCEN_SHARED_DEVICE_002,SHARED_DEVICE_RING,ring
ACC_000202,CUST_000202,2025-07-06T03:06:25,ACTIVE,SAVINGS,SCEN_LOOKALIKE_003,LEGITIMATE_LOOKALIKE,legitimate
ACC_000203,CUST_000203,2025-08-18T03:34:25,ACTIVE,SAVINGS,SCEN_COMMON_BEN_001,COMMON_BENEFICIARY_RING,ring
ACC_000204,CUST_000204,2025-10-30T23:30:35,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000205,CUST_000205,2025-05-20T08:26:21,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000206,CUST_000206,2025-10-15T05:44:17,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000207,CUST_000207,2025-08-19T01:46:37,ACTIVE,WALLET,SCEN_SHARED_DEVICE_002,SHARED_DEVICE_RING,ring
ACC_000208,CUST_000208,2025-07-19T06:16:09,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000209,CUST_000209,2025-10-05T08:05:36,ACTIVE,SAVINGS,SCEN_COMBINED_RING_001,COMBINED_RING,ring
ACC_000210,CUST_000210,2025-12-25T18:22:15,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000211,CUST_000211,2025-11-06T06:29:48,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000212,CUST_000212,2025-12-03T12:41:25,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000213,CUST_000213,2025-07-30T05:09:15,ACTIVE,SAVINGS,SCEN_COMBINED_RING_002,COMBINED_RING,ring
ACC_000214,CUST_000214,2025-10-27T11:53:15,ACTIVE,SAVINGS,SCEN_SHARED_DEVICE_003,SHARED_DEVICE_RING,ring
ACC_000215,CUST_000215,2025-10-11T11:36:54,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000216,CUST_000216,2025-12-06T05:28:57,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000217,CUST_000217,2025-08-01T02:00:33,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000218,CUST_000218,2025-08-26T13:43:25,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000219,CUST_000219,2025-03-27T00:10:09,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000220,CUST_000220,2025-09-26T12:05:11,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000221,CUST_000221,2025-12-29T11:51:51,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000222,CUST_000222,2025-09-29T08:02:39,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000223,CUST_000223,2025-12-22T06:43:55,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000224,CUST_000224,2025-07-28T23:41:51,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000225,CUST_000225,2025-08-05T20:54:57,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000226,CUST_000226,2025-11-12T03:06:15,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000227,CUST_000227,2025-10-01T14:47:00,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000228,CUST_000228,2025-08-02T23:41:11,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000229,CUST_000229,2025-10-16T02:58:17,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000230,CUST_000230,2025-11-18T14:48:48,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000231,CUST_000231,2025-10-01T12:16:02,ACTIVE,WALLET,SCEN_RAPID_DISTRIB_003,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000232,CUST_000232,2025-11-09T02:03:45,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000233,CUST_000233,2025-11-28T22:39:18,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000234,CUST_000234,2025-11-02T01:03:27,ACTIVE,SAVINGS,SCEN_HIST_CONN_003,HISTORICAL_CONNECTION_RING,ring
ACC_000235,CUST_000235,2025-06-15T19:35:38,RESTRICTED,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000236,CUST_000236,2025-09-26T01:26:15,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000237,CUST_000237,2025-07-14T18:30:59,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000238,CUST_000238,2025-12-17T03:29:11,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000239,CUST_000239,2025-12-23T17:53:57,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000240,CUST_000240,2025-12-20T15:01:09,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000241,CUST_000241,2025-05-24T12:06:27,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000242,CUST_000242,2025-08-06T05:58:18,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000243,CUST_000243,2025-08-01T13:31:58,DORMANT,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000244,CUST_000244,2025-05-06T21:13:24,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000245,CUST_000245,2025-10-04T08:16:08,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000246,CUST_000246,2025-11-26T03:30:37,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000247,CUST_000247,2025-08-07T00:48:19,DORMANT,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000248,CUST_000248,2025-12-07T06:12:11,ACTIVE,SAVINGS,SCEN_COMBINED_RING_001,COMBINED_RING,ring
ACC_000249,CUST_000249,2025-12-08T19:09:11,ACTIVE,CURRENT,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
ACC_000250,CUST_000250,2025-10-29T19:21:19,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000251,CUST_000251,2025-08-28T14:20:32,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000252,CUST_000252,2025-05-11T00:17:31,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000253,CUST_000253,2025-08-09T09:59:48,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000254,CUST_000254,2025-09-28T06:50:29,ACTIVE,SAVINGS,SCEN_RAPID_DISTRIB_002,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000255,CUST_000255,2025-07-18T12:46:21,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000256,CUST_000256,2025-12-23T16:49:51,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000257,CUST_000257,2025-09-20T17:51:31,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000258,CUST_000258,2025-09-20T04:02:26,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000259,CUST_000259,2025-10-09T09:32:46,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000260,CUST_000260,2025-11-24T05:53:28,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000261,CUST_000261,2025-06-25T08:45:03,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000262,CUST_000262,2025-08-04T19:41:39,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000263,CUST_000263,2025-10-07T05:49:28,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000264,CUST_000264,2025-11-24T19:29:01,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000265,CUST_000265,2025-12-28T09:39:25,ACTIVE,SAVINGS,SCEN_COMBINED_RING_002,COMBINED_RING,ring
ACC_000266,CUST_000266,2025-12-11T21:06:04,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000267,CUST_000267,2025-11-01T00:43:30,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000268,CUST_000268,2025-03-29T01:12:45,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000269,CUST_000269,2025-12-08T07:13:01,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000270,CUST_000270,2025-09-14T16:11:25,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000271,CUST_000271,2025-07-12T09:14:33,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000272,CUST_000272,2025-11-30T05:46:23,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000273,CUST_000273,2025-12-05T08:13:31,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000274,CUST_000274,2025-07-23T13:56:09,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000275,CUST_000275,2025-11-11T05:22:25,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000276,CUST_000276,2025-04-17T04:04:34,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000277,CUST_000277,2025-07-11T11:24:09,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000278,CUST_000278,2025-11-30T14:48:21,ACTIVE,SAVINGS,SCEN_RAPID_DISTRIB_002,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000279,CUST_000279,2025-09-14T19:26:13,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000280,CUST_000280,2025-10-07T00:36:25,ACTIVE,SAVINGS,SCEN_SHARED_DEVICE_003,SHARED_DEVICE_RING,ring
ACC_000281,CUST_000281,2025-06-05T18:12:28,RESTRICTED,SAVINGS,SCEN_HIST_CONN_003,HISTORICAL_CONNECTION_RING,ring
ACC_000282,CUST_000282,2025-09-27T18:25:25,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000283,CUST_000283,2025-10-21T13:46:58,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000284,CUST_000284,2025-11-24T12:02:36,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000285,CUST_000285,2025-07-04T06:23:19,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000286,CUST_000286,2025-02-27T15:34:06,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000287,CUST_000287,2025-11-08T05:49:26,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000288,CUST_000288,2025-07-17T03:26:02,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000289,CUST_000289,2025-04-08T14:06:59,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000290,CUST_000290,2025-11-16T17:15:36,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000291,CUST_000291,2025-09-16T12:38:18,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000292,CUST_000292,2025-11-17T00:42:59,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000293,CUST_000293,2025-12-27T09:07:45,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000294,CUST_000294,2025-11-02T17:37:24,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000295,CUST_000295,2025-11-02T15:02:03,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000296,CUST_000296,2025-03-25T06:11:31,ACTIVE,SAVINGS,SCEN_COMMON_BEN_001,COMMON_BENEFICIARY_RING,ring
ACC_000297,CUST_000297,2025-12-11T12:37:40,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000298,CUST_000298,2025-11-29T08:33:54,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000299,CUST_000299,2025-11-20T03:42:55,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000300,CUST_000300,2025-12-05T20:41:24,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000301,CUST_000301,2025-12-20T15:54:44,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000302,CUST_000302,2025-11-17T13:29:57,ACTIVE,SAVINGS,SCEN_COMMON_BEN_003,COMMON_BENEFICIARY_RING,ring
ACC_000303,CUST_000303,2025-09-01T11:35:38,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000304,CUST_000304,2025-07-21T17:30:05,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000305,CUST_000305,2025-10-26T15:03:28,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000306,CUST_000306,2025-07-25T01:43:36,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000307,CUST_000307,2025-07-11T04:41:08,ACTIVE,SAVINGS,SCEN_LOOKALIKE_002,LEGITIMATE_LOOKALIKE,legitimate
ACC_000308,CUST_000308,2025-12-21T16:37:26,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000309,CUST_000309,2025-11-28T22:53:46,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000310,CUST_000310,2025-09-19T08:28:16,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000311,CUST_000311,2025-04-04T19:14:30,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000312,CUST_000312,2025-12-23T16:53:19,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000313,CUST_000313,2025-09-07T19:34:59,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000314,CUST_000314,2025-11-18T20:24:51,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000315,CUST_000315,2025-10-14T17:32:30,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000316,CUST_000316,2025-04-14T17:36:35,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000317,CUST_000317,2025-07-26T18:10:48,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000318,CUST_000318,2025-04-28T10:00:14,ACTIVE,SAVINGS,SCEN_LOOKALIKE_004,LEGITIMATE_LOOKALIKE,legitimate
ACC_000319,CUST_000319,2025-09-06T17:17:51,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000320,CUST_000320,2025-04-19T04:56:39,ACTIVE,WALLET,SCEN_COMMON_BEN_002,COMMON_BENEFICIARY_RING,ring
ACC_000321,CUST_000321,2025-12-09T23:38:44,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000322,CUST_000322,2025-12-16T18:41:23,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000323,CUST_000323,2025-08-11T18:20:43,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000324,CUST_000324,2025-10-04T15:17:43,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000325,CUST_000325,2025-12-12T05:54:05,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000326,CUST_000326,2025-09-27T03:33:27,ACTIVE,SAVINGS,SCEN_HIST_CONN_002,HISTORICAL_CONNECTION_RING,ring
ACC_000327,CUST_000327,2025-10-21T15:17:28,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000328,CUST_000328,2025-12-28T21:29:15,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000329,CUST_000329,2025-05-27T17:15:27,ACTIVE,SAVINGS,SCEN_LOOKALIKE_005,LEGITIMATE_LOOKALIKE,legitimate
ACC_000330,CUST_000330,2025-04-03T01:40:20,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000331,CUST_000331,2025-04-27T13:56:04,ACTIVE,SAVINGS,SCEN_RAPID_DISTRIB_002,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000332,CUST_000332,2025-12-29T03:43:40,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000333,CUST_000333,2025-11-23T19:41:57,ACTIVE,SAVINGS,SCEN_COMMON_BEN_002,COMMON_BENEFICIARY_RING,ring
ACC_000334,CUST_000334,2025-03-09T15:32:16,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000335,CUST_000335,2025-05-31T02:33:33,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000336,CUST_000336,2025-05-24T16:00:49,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000337,CUST_000337,2025-11-04T01:40:45,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000338,CUST_000338,2025-12-10T05:46:52,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000339,CUST_000339,2025-12-04T12:07:37,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000340,CUST_000340,2025-12-03T13:18:50,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000341,CUST_000341,2025-12-24T06:13:24,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000342,CUST_000342,2025-08-30T09:41:24,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000343,CUST_000343,2025-11-24T19:22:58,RESTRICTED,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000344,CUST_000344,2025-12-14T09:40:32,ACTIVE,SAVINGS,SCEN_LOOKALIKE_004,LEGITIMATE_LOOKALIKE,legitimate
ACC_000345,CUST_000345,2025-12-07T06:33:44,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000346,CUST_000346,2025-07-09T04:39:13,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000347,CUST_000347,2025-12-08T03:13:21,ACTIVE,CURRENT,SCEN_COMBINED_RING_002,COMBINED_RING,ring
ACC_000348,CUST_000348,2025-11-06T19:24:04,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000349,CUST_000349,2025-03-07T04:13:59,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000350,CUST_000350,2025-09-17T08:08:40,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000351,CUST_000351,2025-12-18T08:36:29,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000352,CUST_000352,2025-04-23T23:17:16,ACTIVE,WALLET,SCEN_LOOKALIKE_005,LEGITIMATE_LOOKALIKE,legitimate
ACC_000353,CUST_000353,2025-12-19T14:54:05,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000354,CUST_000354,2025-11-06T07:57:30,ACTIVE,CURRENT,SCEN_HIST_CONN_003,HISTORICAL_CONNECTION_RING,ring
ACC_000355,CUST_000355,2025-11-17T05:30:16,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000356,CUST_000356,2025-02-19T18:46:17,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000357,CUST_000357,2025-12-16T12:57:33,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000358,CUST_000358,2025-12-18T18:01:39,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000359,CUST_000359,2025-07-26T23:56:57,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000360,CUST_000360,2025-11-10T10:30:23,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000361,CUST_000361,2025-08-12T14:27:08,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000362,CUST_000362,2025-12-28T06:40:56,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000363,CUST_000363,2025-10-22T18:06:27,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000364,CUST_000364,2025-04-27T05:10:45,RESTRICTED,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000365,CUST_000365,2025-12-18T04:00:12,ACTIVE,SAVINGS,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
ACC_000366,CUST_000366,2025-05-04T16:11:15,ACTIVE,SAVINGS,SCEN_COMBINED_RING_003,COMBINED_RING,ring
ACC_000367,CUST_000367,2025-12-09T13:11:40,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000368,CUST_000368,2025-07-24T12:31:21,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000369,CUST_000369,2025-12-09T15:57:17,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000370,CUST_000370,2025-03-03T00:10:30,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000371,CUST_000371,2025-06-22T15:24:33,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000372,CUST_000372,2025-08-13T20:25:00,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000373,CUST_000373,2025-11-23T01:01:03,RESTRICTED,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000374,CUST_000374,2025-10-04T04:35:57,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000375,CUST_000375,2025-12-22T11:44:08,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000376,CUST_000376,2025-04-10T15:51:47,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000377,CUST_000377,2025-10-16T15:56:39,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000378,CUST_000378,2025-10-19T22:03:09,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000379,CUST_000379,2025-07-31T00:29:44,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000380,CUST_000380,2025-12-14T02:50:36,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000381,CUST_000381,2025-11-08T09:52:41,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000382,CUST_000382,2025-06-10T09:42:45,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000383,CUST_000383,2025-06-01T23:12:57,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000384,CUST_000384,2025-05-29T23:33:50,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
